timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,Encoding,SampleCount,ErrorCount,IdleTime
1381757372205,716,S03 - T18 - Click on Bug Head - page 7,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,752886,44,44,0,ISO-8859-1,1,0,2
1381757362526,1313,S03 - T04 - Click on Read Book,200,"Number of samples in transaction : 12, number of failing samples : 0",,true,,1287795,44,44,0,ISO-8859-1,1,0,9102
1381757362941,979,S03 - T08 - Click on Bug Head - page 2,200,"Number of samples in transaction : 11, number of failing samples : 0",,true,,882023,44,44,0,ISO-8859-1,1,0,9362
1381757363448,104,S03 - T19 - Click on Back to Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,595,44,44,0,ISO-8859-1,1,0,9738
1381757363931,136,S03 - T13 - Click on Back to Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,595,44,44,0,ISO-8859-1,1,0,9317
1381757363477,777,S03 - T16 - Click on Bug Head - page 6,200,"Number of samples in transaction : 11, number of failing samples : 0",,true,,782864,44,44,0,ISO-8859-1,1,0,9250
1381757363871,232,S03 - T15 - Click on Back to Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,595,44,44,0,ISO-8859-1,1,0,9543
1381757368695,297,S03 - T06 - Click on Bug Head - page 1,200,"Number of samples in transaction : 8, number of failing samples : 0",,true,,539277,44,44,0,ISO-8859-1,1,0,4683
1381757373290,460,S03 - T20 - Click on Close Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,1894,44,44,0,ISO-8859-1,1,0,2
1381757372641,1124,S03 - T02 - Login,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,16301,44,44,0,ISO-8859-1,1,0,0
1381757363960,385,S03 - T08 - Click on Bug Head - page 2,200,"Number of samples in transaction : 11, number of failing samples : 0",,true,,882023,44,44,0,ISO-8859-1,1,0,9806
1381757373752,534,S03 - T21 - Click on Smiley,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,602,44,44,0,ISO-8859-1,1,0,2
1381757373765,558,"S03 - T03 - Click on book ""Ballet""",200,"Number of samples in transaction : 2, number of failing samples : 0",,true,,17882,44,44,0,ISO-8859-1,1,0,7
1381757365314,88,S03 - T09 - Click on Back to Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,595,44,44,0,ISO-8859-1,1,0,9030
1381757350428,0,S03 - T17 - Click on Back to Book,,"Number of samples in transaction : 1, number of failing samples : 1",,false,,1703,44,44,0,ISO-8859-1,1,1,24024
1381757365330,144,S03 - T15 - Click on Back to Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,595,44,44,0,ISO-8859-1,1,0,9045
1381757364025,1103,S03 - T05 - Click on Next Page,200,"Number of samples in transaction : 5, number of failing samples : 0",,true,,738254,44,44,0,ISO-8859-1,1,0,9419
1381757365398,145,S03 - T19 - Click on Back to Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,595,44,44,0,ISO-8859-1,1,0,9258
1381757374452,351,S03 - T18 - Click on Bug Head - page 7,200,"Number of samples in transaction : 10, number of failing samples : 0",,true,,752886,44,44,0,ISO-8859-1,1,0,5
1381757365159,122,S03 - T07 - Click on Back to  Book,200,"Number of samples in transaction : 1, number of failing samples : 0",,true,,595,44,44,0,ISO-8859-1,1,0,9572
1381757374432,436,S03 - T10 - Click on Bug Head- page 3,200,"Number of samples in transaction : 11, number of failing samples : 0",,true,,788619,44,44,0,ISO-8859-1,1,0,4
